iter	RMSE
1505	0.06842361046
1506	0.06839760383
1507	0.06835678781
1508	0.06832191598
1509	0.06830080264
1510	0.06827107332
1511	0.06825604465
1512	0.06821664405
1513	0.0681967269
1514	0.06818289198
1515	0.06816874427
1516	0.0681306123
1517	0.0681043196
1518	0.06808741183
1519	0.06807395955
1520	0.06805536854
1521	0.06803395314
1522	0.06800065084
1523	0.06799033588
1524	0.06797310745
1525	0.06795050623
1526	0.06792978087
1527	0.06791560767
1528	0.06790127419
1529	0.06786996931
1530	0.06785595171
1531	0.06783016161
1532	0.06781557264
1533	0.06780181774
1534	0.06777935589
1535	0.06775592423
1536	0.06773306037
1537	0.06771803696
1538	0.06769757034
1539	0.06767303508
1540	0.06765541688
1541	0.06763437118
1542	0.06761651266
1543	0.06760390049
1544	0.06757319553
1545	0.06755447342
1546	0.06753660081
1547	0.06752115137
1548	0.06749637839
1549	0.06746857539
1550	0.06744754595
1551	0.06742586387
1552	0.06740892916
1553	0.06739747104
1554	0.06738074008
1555	0.06735441805
1556	0.06734533594
1557	0.06732987956
1558	0.0672967172
1559	0.06728161537
1560	0.06725316631
1561	0.06723141497
1562	0.0672070062
1563	0.06717062941
1564	0.06714696063
1565	0.06713892381
1566	0.06711876312
1567	0.06710697044
1568	0.06708845711
1569	0.06707071648
1570	0.06705000782
1571	0.0670119579
1572	0.06699567357
1573	0.0669840695
1574	0.06696955789
1575	0.06695370745
1576	0.06693787562
1577	0.06692533065
1578	0.06691556674
1579	0.06690505061
1580	0.06689097475
1581	0.06687705062
1582	0.0668627761
1583	0.06684546169
1584	0.0668281428
1585	0.06680709659
1586	0.06677228568
1587	0.06675556366
1588	0.06672482003
1589	0.06669673979
1590	0.06668547088
1591	0.06667108922
1592	0.06665485607
1593	0.06662282085
1594	0.06661079794
1595	0.06659938208
1596	0.06657413737
1597	0.06655399607
1598	0.06653055026
1599	0.06651610569
1600	0.06650426833
1601	0.0664673518
1602	0.06643432866
1603	0.06641593494
1604	0.06640705552
1605	0.06639516776
1606	0.06638224265
1607	0.06636968805
1608	0.06633713454
1609	0.06632639454
1610	0.06630047249
1611	0.06629084075
1612	0.06626986197
1613	0.06624885515
1614	0.06622826582
1615	0.06620040106
1616	0.06618472254
1617	0.0661627507
1618	0.06614872252
1619	0.06613075637
1620	0.06611555038
1621	0.06610533378
1622	0.06608590419
1623	0.06606839249
1624	0.06605980105
1625	0.06604100257
1626	0.0660243297
1627	0.06600152596
1628	0.06598807591
1629	0.06596145651
1630	0.06593503072
1631	0.06590718542
1632	0.06589698574
1633	0.06588573475
1634	0.06586690758
1635	0.06584887259
1636	0.0658412271
1637	0.06581577542
1638	0.06580130308
1639	0.06578592076
1640	0.06575562674
1641	0.06573530362
1642	0.06571462401
1643	0.06569127972
1644	0.06567248093
1645	0.06565840515
1646	0.06564595163
1647	0.06562557411
1648	0.06560648987
1649	0.06558674812
1650	0.06557249966
1651	0.06554134598
1652	0.06550970326
1653	0.06549341475
1654	0.06545909005
1655	0.06543595218
1656	0.06542295888
1657	0.06540052194
1658	0.06537520943
1659	0.06534778795
1660	0.06532902574
1661	0.06530257343
1662	0.06527338538
1663	0.06524166285
1664	0.0652125124
1665	0.06520433535
1666	0.06519027215
1667	0.06518250807
1668	0.06517169391
1669	0.06515953214
1670	0.06513791268
1671	0.0651186479
1672	0.06510538448
1673	0.06508961829
1674	0.06506703704
1675	0.06504965532
1676	0.06503801688
1677	0.06501760425
1678	0.06499112864
1679	0.06495884045
1680	0.06494164946
1681	0.06493583374
1682	0.06492426807
1683	0.06491247961
1684	0.06490282074
1685	0.06488749787
1686	0.06486704698
1687	0.06484252247
1688	0.06481247494
1689	0.06478744867
1690	0.06477082212
1691	0.06473561846
1692	0.06472131182
1693	0.06470630156
1694	0.06469122003
1695	0.06467579601
1696	0.06465365493
1697	0.0646272907
1698	0.06459874361
1699	0.06458171579
1700	0.06456324602
1701	0.06454079757
1702	0.06451100225
1703	0.06448619049
1704	0.06446849075
1705	0.06445585739
1706	0.06444374795
1707	0.0644285021
1708	0.0644005179
1709	0.06437488875
1710	0.06436894842
1711	0.0643575224
1712	0.06434122588
1713	0.06433467139
1714	0.06431895597
1715	0.06430987019
1716	0.06429017204
1717	0.06426014419
1718	0.0642436099
1719	0.06423324985
1720	0.06421204884
1721	0.06420130232
1722	0.06419086962
1723	0.06418430478
1724	0.06416333733
1725	0.06414849195
1726	0.06414095588
1727	0.06412561631
1728	0.06410408445
1729	0.06409169629
1730	0.06407042322
1731	0.06406515725
1732	0.064048528
1733	0.06402732073
1734	0.06401998264
1735	0.0640112744
1736	0.06400015806
1737	0.06398816077
1738	0.06397272266
1739	0.06396003856
1740	0.06394471885
1741	0.06393083844
1742	0.06391166044
1743	0.06390464771
1744	0.06389457116
1745	0.06386518154
1746	0.06385125124
1747	0.06383066362
1748	0.06379792815
1749	0.0637835789
1750	0.06376310841
1751	0.06373565454
1752	0.06371770109
1753	0.06370785982
1754	0.06367980538
1755	0.0636602991
1756	0.06364662627
1757	0.06363543276
1758	0.06360815736
1759	0.0635909845
1760	0.06356735145
1761	0.06355338971
1762	0.0635330678
1763	0.06352266285
1764	0.06348927064
1765	0.06347643473
1766	0.06346296964
1767	0.06345092229
1768	0.06343807584
1769	0.06342530249
1770	0.06341192226
1771	0.06339157627
1772	0.06337248418
1773	0.06334847586
1774	0.06332999568
1775	0.06331089743
1776	0.06328473203
1777	0.06325919202
1778	0.06323591183
1779	0.06321846778
1780	0.06320812548
1781	0.0632003346
1782	0.06317643523
1783	0.06315881026
1784	0.06314942506
1785	0.06313711841
1786	0.06312400612
1787	0.06311118557
1788	0.06308833987
1789	0.06307096766
1790	0.06306458875
1791	0.0630544373
1792	0.0630451718
1793	0.06302945755
1794	0.06301141998
1795	0.06300452001
1796	0.06299788664
1797	0.06298492223
1798	0.06296351058
1799	0.06295375984
1800	0.06294542693
1801	0.0629192582
1802	0.06290498904
1803	0.06289164368
1804	0.06285832203
1805	0.062828841
1806	0.06281434243
1807	0.06280086236
1808	0.06279150527
1809	0.06277651088
1810	0.06275774575
1811	0.06274232128
1812	0.06272281512
1813	0.06271544518
1814	0.06270627811
1815	0.06269376299
1816	0.06268753341
1817	0.06267128162
1818	0.06265236602
1819	0.06263219386
1820	0.06260693698
1821	0.06258590302
1822	0.06256249817
1823	0.0625563657
1824	0.06253852269
1825	0.06251785388
1826	0.06250928686
1827	0.06250154999
1828	0.06248712807
1829	0.06247324802
1830	0.06246101759
1831	0.06242607728
1832	0.06241254992
1833	0.06240346397
1834	0.06237945735
1835	0.06237085215
1836	0.06234146184
1837	0.06233178047
1838	0.06231560779
1839	0.06230230898
1840	0.06228260066
1841	0.06227181607
1842	0.06226066967
1843	0.06224433058
1844	0.06223414296
1845	0.06222208372
1846	0.06221389389
1847	0.06219049971
1848	0.06216774545
1849	0.06215305197
1850	0.06213059621
1851	0.06212393599
1852	0.06211371053
1853	0.06210000105
1854	0.0620934719
1855	0.06207813923
1856	0.0620494109
1857	0.06202457231
1858	0.06201578428
1859	0.0620083113
1860	0.06200204837
1861	0.06199302572
1862	0.06197926882
1863	0.06196266098
1864	0.06195224922
1865	0.06193954644
1866	0.06193064061
1867	0.06192448574
1868	0.06191376574
1869	0.06189556891
1870	0.06188512922
1871	0.06185847219
1872	0.06183346432
1873	0.06181028806
1874	0.06178214585
1875	0.06177150163
1876	0.06175855863
1877	0.06175244071
1878	0.06174633292
1879	0.06172117321
1880	0.06170723807
1881	0.06168789632
1882	0.06168256608
1883	0.06167145711
1884	0.0616499302
1885	0.06163344216
1886	0.06161222542
1887	0.06158681383
1888	0.06157101085
1889	0.06156310394
1890	0.06155422819
1891	0.06154167849
1892	0.06153131456
1893	0.06149268469
1894	0.06148341377
1895	0.06147425601
1896	0.06146355561
1897	0.06143513959
1898	0.0614232701
1899	0.0614027923
1900	0.06139512505
1901	0.06138263827
1902	0.06136848888
1903	0.06135647797
1904	0.06133847044
1905	0.06132800633
1906	0.06131576661
1907	0.06129893307
1908	0.06127453153
1909	0.06125920061
1910	0.061244836
1911	0.06123583687
1912	0.06121944025
1913	0.06120297915
1914	0.06118050952
1915	0.0611647963
1916	0.06115316742
1917	0.06114289614
1918	0.06112264782
1919	0.06109467255
1920	0.06107121238
1921	0.06105915841
1922	0.06104857447
1923	0.06104166444
1924	0.06103528891
1925	0.06101906845
1926	0.06100355479
1927	0.06098154105
1928	0.06097222533
1929	0.06095781151
1930	0.06094699605
1931	0.06092396293
1932	0.06091341987
1933	0.06089624365
1934	0.06087739296
1935	0.06084065922
1936	0.06082601124
1937	0.06081056179
1938	0.06079735503
1939	0.06078710149
1940	0.06076491566
1941	0.06074773831
1942	0.06073736391
1943	0.06071688541
1944	0.06070514369
1945	0.06069100677
1946	0.06067991891
1947	0.06067430448
1948	0.06065475031
1949	0.06064518044
1950	0.06063728056
1951	0.06063124432
1952	0.0606206688
1953	0.06060724265
1954	0.06059690771
1955	0.06058412236
1956	0.06057790823
1957	0.06057052885
1958	0.06054279178
1959	0.06052760449
1960	0.06050929645
1961	0.06050118429
1962	0.0604914279
1963	0.06047888128
1964	0.06047141919
1965	0.06045871156
1966	0.06045013915
1967	0.06043565387
1968	0.06042582972
1969	0.06041684525
1970	0.06039094173
1971	0.06038117343
1972	0.06036335263
1973	0.06035467215
1974	0.06034784475
1975	0.06031925641
1976	0.06030939326
1977	0.06030051792
1978	0.06028629231
1979	0.06026402978
1980	0.06025098856
1981	0.0602324616
1982	0.06021567399
1983	0.06020077746
1984	0.06019265269
1985	0.06018097506
1986	0.06016148453
1987	0.06015379355
1988	0.06014413583
1989	0.06013541887
1990	0.06012864646
1991	0.06011889316
1992	0.06010561563
1993	0.06008752065
1994	0.06006961028
1995	0.06006364655
1996	0.06003917871
1997	0.06001440803
1998	0.06000649377
1999	0.05999116882
2000	0.05998525461
2001	0.05997576085
2002	0.05996116579
2003	0.05994260118
2004	0.05993148355
2005	0.05991666791
2006	0.05990723926
2007	0.05989669672
2008	0.05987575752
2009	0.05987058143
2010	0.05986166432
2011	0.05984317282
2012	0.05983091597
2013	0.05981778902
2014	0.05979358016
2015	0.0597834312
2016	0.05976936941
2017	0.05975736604
2018	0.05973497173
2019	0.05972465102
2020	0.05972062066
2021	0.05970456856
2022	0.05969419282
2023	0.05968482308
2024	0.05967545092
2025	0.05966659105
2026	0.05964807024
2027	0.0596352713
2028	0.05960693845
2029	0.05959624848
2030	0.0595877825
2031	0.05957496972
2032	0.05956629662
2033	0.05955088709
2034	0.05953423377
2035	0.05952235538
2036	0.05951425215
2037	0.05949836404
2038	0.05947376972
2039	0.05945773035
2040	0.05944080539
2041	0.05942831431
2042	0.05940999209
2043	0.05939781772
2044	0.05939005495
2045	0.05938229585
2046	0.05936286927
2047	0.05934106025
2048	0.05931336375
2049	0.05929850067
2050	0.05929130718
2051	0.05926570263
2052	0.05926009333
2053	0.05924725478
2054	0.05923954293
2055	0.05922562848
2056	0.05921259363
2057	0.05920581244
2058	0.05919876948
2059	0.05919445251
2060	0.05916970293
2061	0.05915253253
2062	0.05913913614
2063	0.0591291284
2064	0.05911980304
2065	0.05910634872
2066	0.05909000826
2067	0.05908275785
2068	0.0590673496
2069	0.05905744913
2070	0.05904745642
2071	0.05903221684
2072	0.05902574284
2073	0.05901327476
2074	0.05899290801
2075	0.05898130305
2076	0.05897197639
2077	0.05896189815
2078	0.05894522672
2079	0.05892990157
2080	0.05890732702
2081	0.0588889763
2082	0.05888239454
2083	0.05887632456
2084	0.05886745945
2085	0.05885683225
2086	0.05883913847
2087	0.05882611424
2088	0.05881571722
2089	0.05880315893
2090	0.05878765509
2091	0.0587724038
2092	0.05875423747
2093	0.05874439082
2094	0.05873030349
2095	0.05872301485
2096	0.05871331436
2097	0.05870426885
2098	0.0586956798
2099	0.05868252216
2100	0.05865457911
2101	0.05864449553
2102	0.05863245224
2103	0.05861292396
2104	0.05860512327
2105	0.05857577636
2106	0.05856073163
2107	0.05855200655
2108	0.05854350644
2109	0.05852921021
2110	0.05851771982
2111	0.05850739774
2112	0.05848806753
2113	0.05847478201
2114	0.0584611049
2115	0.05845580652
2116	0.05844504051
2117	0.05842174506
2118	0.05841629919
2119	0.05840148059
2120	0.05838866056
2121	0.0583818325
2122	0.05837279717
2123	0.05834715397
2124	0.05833615803
2125	0.05831086968
2126	0.05828355138
2127	0.05827066742
2128	0.05826160775
2129	0.05824515448
2130	0.05823445718
2131	0.05821442646
2132	0.05819170099
2133	0.05817496589
2134	0.05815927883
2135	0.05814637102
2136	0.05812906293
2137	0.05811639932
2138	0.05810764753
2139	0.05808296759
2140	0.05806077449
2141	0.0580529522
2142	0.05803584406
2143	0.05802780736
2144	0.05801815892
2145	0.05800561941
2146	0.05799092495
2147	0.05797276219
2148	0.05795500958
2149	0.0579468291
2150	0.05793935087
2151	0.05793280571
2152	0.05792637202
2153	0.05791400735
2154	0.05790763318
2155	0.05788169725
2156	0.0578644426
2157	0.05785654383
2158	0.05784928845
2159	0.05783102165
2160	0.05782244744
2161	0.05781233317
2162	0.05780254512
2163	0.05779884087
2164	0.05778300343
2165	0.05777311782
2166	0.05776074979
2167	0.05774744341
2168	0.05773866066
2169	0.0577230069
2170	0.05771364635
2171	0.05769749492
2172	0.05768422516
2173	0.05766635577
2174	0.05765523808
2175	0.05763550697
2176	0.05762754376
2177	0.05762170432
2178	0.05761233087
2179	0.05760233885
2180	0.05758506242
2181	0.05756879595
2182	0.05755796638
2183	0.05754124221
2184	0.0575369674
2185	0.05752841249
2186	0.0575192044
2187	0.05750155078
2188	0.05749435978
2189	0.057479818
2190	0.05746984416
2191	0.05745481199
2192	0.05744245142
2193	0.05743700683
2194	0.05742873006
2195	0.05741566194
2196	0.05739984122
2197	0.05737118442
2198	0.0573572208
2199	0.05735031862
2200	0.05734092082
2201	0.05732557072
2202	0.05731446322
2203	0.05730153228
2204	0.05728589934
2205	0.05726814273
2206	0.05725587631
2207	0.05724943571
2208	0.05723368261
2209	0.05722403382
2210	0.05721743909
2211	0.0572055309
2212	0.05719849829
2213	0.0571815833
2214	0.0571747212
2215	0.05716050233
2216	0.0571446521
2217	0.05712529059
2218	0.05711027881
2219	0.05710583184
2220	0.05708365136
2221	0.05707643398
2222	0.05706270855
2223	0.05703183123
2224	0.05702049763
2225	0.05699679142
2226	0.05699176524
2227	0.05697969622
2228	0.05697320639
2229	0.05696577704
2230	0.05694909844
2231	0.05693366211
2232	0.05692395212
2233	0.05691726433
2234	0.05690724384
2235	0.05688062316
2236	0.05687047078
2237	0.05686259573
2238	0.05684747588
2239	0.05683542648
2240	0.05682509372
2241	0.05680425644
2242	0.05679297298
2243	0.05677623402
2244	0.05677148771
2245	0.05674951954
2246	0.05674022292
2247	0.05672358626
2248	0.05670827454
2249	0.05669877734
2250	0.0566883363
2251	0.05666533463
2252	0.05666101976
2253	0.05665438691
2254	0.05664459016
2255	0.05663543083
2256	0.05662285781
2257	0.05661728085
2258	0.05660010894
2259	0.05658483332
2260	0.05656942326
2261	0.05656003013
2262	0.05655287313
2263	0.05654847837
2264	0.05653751392
2265	0.05652422853
2266	0.0565116769
2267	0.05649112856
2268	0.05647721026
2269	0.05646684318
2270	0.05645414794
2271	0.056441496
2272	0.05642681951
2273	0.05641575628
2274	0.05640600009
2275	0.05640017117
2276	0.05637326137
2277	0.05636229147
2278	0.05635290503
2279	0.05634657961
2280	0.05633755689
2281	0.05632203227
2282	0.05631439462
2283	0.05630747696
2284	0.05628519055
2285	0.05627981699
2286	0.05627088977
2287	0.05624618945
2288	0.05623514099
2289	0.05622962831
2290	0.05621391814
2291	0.05621193373
2292	0.05620267142
2293	0.05619523929
2294	0.05619013323
2295	0.05617718137
2296	0.05616587761
2297	0.05615982318
2298	0.05615079506
2299	0.05614877817
2300	0.05613379675
2301	0.05611915793
2302	0.05610774201
2303	0.05608145743
2304	0.05606614747
2305	0.0560524605
2306	0.05604903841
2307	0.05603205583
2308	0.05602168637
2309	0.056003285
2310	0.05599774113
2311	0.05598002589
2312	0.0559663803
2313	0.055947253
2314	0.05593348527
2315	0.05592889954
2316	0.05592052989
2317	0.05589991643
2318	0.05588145478
2319	0.0558541632
2320	0.05584669935
2321	0.05584115324
2322	0.05583079899
2323	0.05581852111
2324	0.05581409303
2325	0.05580807827
2326	0.05579986454
2327	0.05578914067
2328	0.05577881386
2329	0.05577454693
2330	0.05576564326
2331	0.05575611949
2332	0.05574993837
2333	0.05574687941
2334	0.05573278086
2335	0.05572323128
2336	0.05571365926
2337	0.05570016021
2338	0.05567355731
2339	0.05566195117
2340	0.0556473773
2341	0.05562474428
2342	0.05561626363
2343	0.05560142854
2344	0.05559344086
2345	0.05558308005
2346	0.05557766033
2347	0.05556810194
2348	0.05556159658
2349	0.05554880937
2350	0.05554572305
2351	0.05552095115
2352	0.0555171279
2353	0.05549380733
2354	0.05548487579
2355	0.05547357929
2356	0.05545787048
2357	0.05543681998
2358	0.05541763512
2359	0.0554051977
2360	0.05540036368
2361	0.05537916847
2362	0.05537026691
2363	0.05534314061
2364	0.05533120902
2365	0.05532354876
2366	0.05531875218
2367	0.05530518916
2368	0.05528965808
2369	0.0552747964
2370	0.05526761972
2371	0.05525139027
2372	0.05524357446
2373	0.05523822139
2374	0.05522786223
2375	0.05521540247
2376	0.05519888161
2377	0.05519275144
2378	0.05518230244
2379	0.05516543756
2380	0.05515320844
2381	0.05513616134
2382	0.05513031371
2383	0.05512117562
2384	0.05510946311
2385	0.05509326462
2386	0.0550729691
2387	0.05506504216
2388	0.05505384681
2389	0.05503739689
2390	0.05501882224
2391	0.05501373594
2392	0.05498777572
2393	0.05497312408
2394	0.05496114271
2395	0.05495024229
2396	0.05494015318
2397	0.05493559013
2398	0.05492520053
2399	0.05491929209
2400	0.05490365442
2401	0.05488785643
2402	0.05487744069
2403	0.05487411636
2404	0.05486776938
2405	0.05486050104
2406	0.05483808433
2407	0.05482141602
2408	0.05480873233
2409	0.0547903688
2410	0.05477635902
2411	0.05476744432
2412	0.0547579086
2413	0.05473913717
2414	0.05473444647
2415	0.05472085712
2416	0.05470637267
2417	0.05469611123
2418	0.05468110763
2419	0.05467465546
2420	0.05466854496
2421	0.05466534062
2422	0.05465186856
2423	0.05464088783
2424	0.05462913164
2425	0.05461475951
2426	0.05461009176
2427	0.05460134938
2428	0.05458953697
2429	0.05457869559
2430	0.05456858531
2431	0.05456090063
2432	0.05455506601
2433	0.05454207028
2434	0.05453484106
2435	0.05452996886
2436	0.05452336038
2437	0.05451765111
2438	0.05450732097
2439	0.05449789847
2440	0.05447365111
2441	0.05446592001
2442	0.0544542684
2443	0.05444495176
2444	0.05444077153
2445	0.05443535618
2446	0.05442427116
2447	0.05441673016
2448	0.05440859477
2449	0.05440357877
2450	0.05439108719
2451	0.05437467087
2452	0.05436762922
2453	0.05436195779
2454	0.05435318618
2455	0.05434394251
2456	0.05433435665
2457	0.05432802652
2458	0.0543225769
2459	0.05430041543
2460	0.05429691066
2461	0.05428878721
2462	0.05427867141
2463	0.05425472574
2464	0.05424429815
2465	0.05422137892
2466	0.0542160852
2467	0.0542110824
2468	0.05420269855
2469	0.05418913392
2470	0.05417517825
2471	0.05416557415
2472	0.05414618665
2473	0.05412241652
2474	0.05411408301
2475	0.05410700166
2476	0.05410065146
2477	0.05409107208
2478	0.05408418427
2479	0.05407046647
2480	0.05404933587
2481	0.05404482522
2482	0.05403529343
2483	0.05401471746
2484	0.05400815705
2485	0.05400129919
2486	0.05399767654
2487	0.05397598899
2488	0.05397251064
2489	0.05396817802
2490	0.05396471771
2491	0.05395459687
2492	0.05394675325
2493	0.05394058044
2494	0.05392521259
2495	0.05391841605
2496	0.05391472094
2497	0.05390183802
2498	0.05388370006
2499	0.05386297104
2500	0.05385093813
2501	0.05384651008
2502	0.053829486
2503	0.05382418272
2504	0.05381417559
2505	0.05380162859
2506	0.05379258836
2507	0.0537781719
2508	0.05377295965
2509	0.05376778355
2510	0.05375661076
2511	0.05375087004
2512	0.05374566343
2513	0.05373747955
2514	0.05373132151
2515	0.05372630857
2516	0.05371903
2517	0.05371135003
2518	0.05369531599
2519	0.05368651515
2520	0.05368199491
2521	0.05367467659
2522	0.05365817449
2523	0.05365196641
2524	0.05364742383
2525	0.0536441112
2526	0.05364135848
2527	0.05362834344
2528	0.05362064777
2529	0.05360606369
2530	0.05359334743
2531	0.05358816476
2532	0.05357979926
2533	0.05356217531
2534	0.05355121476
2535	0.05354594605
2536	0.05352277895
2537	0.05351567042
2538	0.05350620326
2539	0.05350293891
2540	0.05349860341
2541	0.05348583693
2542	0.05347685711
2543	0.05346952746
2544	0.05346230338
2545	0.05344926605
2546	0.05344407544
2547	0.05343990498
2548	0.05343452524
2549	0.05342989961
2550	0.05342567313
2551	0.05342131695
2552	0.05341461302
2553	0.05340469085
2554	0.0533939868
2555	0.0533799192
2556	0.05336078614
2557	0.05335056247
2558	0.05333532235
2559	0.05331612749
2560	0.0533111057
2561	0.05330427049
2562	0.0532970775
2563	0.0532931526
2564	0.05328868739
2565	0.05327667269
2566	0.0532623662
2567	0.0532562323
2568	0.05324980306
2569	0.05324015468
2570	0.05323737725
2571	0.05322811333
2572	0.05321812409
2573	0.05321241082
2574	0.05320606685
2575	0.05319564049
2576	0.05318014261
2577	0.05316846465
2578	0.05316074965
2579	0.05314434286
2580	0.05313666994
2581	0.05312849222
2582	0.05312218463
2583	0.05311169027
2584	0.0531037896
2585	0.05309614624
2586	0.05307849984
2587	0.05307594558
2588	0.0530729923
2589	0.05306846704
2590	0.05305563181
2591	0.05304677081
2592	0.05304288007
2593	0.05303254638
2594	0.05302706055
2595	0.05301740333
2596	0.05300762946
2597	0.05299798311
2598	0.05298159562
2599	0.05296845455
2600	0.05294694378
2601	0.05293325375
2602	0.05291846312
2603	0.05291470083
2604	0.05290634635
2605	0.05289711278
2606	0.05288952129
2607	0.05288173132
2608	0.0528738714
2609	0.05286648372
2610	0.05285894981
2611	0.05284549715
2612	0.05283083246
2613	0.05282611044
2614	0.05281278691
2615	0.0528080265
2616	0.05280232148
2617	0.05279275976
2618	0.05278934799
2619	0.05277647991
2620	0.05277054255
2621	0.05276665882
2622	0.05275256226
2623	0.05274588657
2624	0.05273824529
2625	0.05273132256
2626	0.05271887214
2627	0.05270417437
2628	0.05269677549
2629	0.05268894087
2630	0.0526829752
2631	0.05267770498
2632	0.05267275661
2633	0.05265581403
2634	0.05263548587
2635	0.05262245279
2636	0.05261488557
2637	0.05259712738
2638	0.0525895105
2639	0.05258233718
2640	0.05256750715
2641	0.05255927108
2642	0.05254781005
2643	0.05253896448
2644	0.05253114729
2645	0.05252579774
2646	0.05250473554
2647	0.05249343196
2648	0.05247737976
2649	0.05246968672
2650	0.05245853806
2651	0.05244147552
2652	0.05243576013
2653	0.05243133628
2654	0.05242389171
2655	0.05242033504
2656	0.05239002128
2657	0.05237873899
2658	0.05237242619
2659	0.05236835911
2660	0.05236241147
2661	0.052350767
2662	0.05233823381
2663	0.05232815238
2664	0.05232304076
2665	0.05230879696
2666	0.05230453373
2667	0.05229637476
2668	0.05228921788
2669	0.05228312022
2670	0.05226434829
2671	0.05226181272
2672	0.05224896799
2673	0.05224342873
2674	0.05223371957
2675	0.05222855506
2676	0.05222297332
2677	0.05221239873
2678	0.05219860222
2679	0.05219555387
2680	0.05219148428
2681	0.05218674952
2682	0.05217085433
2683	0.05216449549
2684	0.05215990426
2685	0.05213879602
2686	0.05211808591
2687	0.05210034197
2688	0.05208887785
2689	0.05208583244
2690	0.05208153721
2691	0.05207680403
2692	0.05207360085
2693	0.05206610699
2694	0.05205792885
2695	0.05204928874
2696	0.05204317804
2697	0.05203143903
2698	0.05202662902
2699	0.0520185046
2700	0.0520147101
2701	0.05199565958
2702	0.05199006647
2703	0.05198443112
2704	0.05197818054
2705	0.05196978228
2706	0.05196000482
2707	0.05195240011
2708	0.05194577664
2709	0.05193492587
2710	0.05192035606
2711	0.05191297196
2712	0.05190901937
2713	0.05190182945
2714	0.05189385345
2715	0.05188865622
2716	0.05188077368
2717	0.05186874429
2718	0.05185476987
2719	0.05184020259
2720	0.05183209174
2721	0.05181992166
2722	0.05180562991
2723	0.05178801352
2724	0.05178015091
2725	0.05177500265
2726	0.05176700275
2727	0.0517619931
2728	0.0517548751
2729	0.05174334602
2730	0.05173408981
2731	0.05172996581
2732	0.05172300262
2733	0.05170553856
2734	0.0516994055
2735	0.05168373704
2736	0.05167819001
2737	0.05166998549
2738	0.05164986255
2739	0.05163193825
2740	0.05162653692
2741	0.05162197177
2742	0.0516154537
2743	0.05161253406
2744	0.05160597322
2745	0.05159284377
2746	0.05158173061
2747	0.05157426472
2748	0.05156328588
2749	0.05155745044
2750	0.05154954838
2751	0.05154274944
2752	0.05153203031
2753	0.05152667324
2754	0.05151345785
2755	0.05150096075
2756	0.05149757024
2757	0.05148951926
2758	0.05148700523
2759	0.0514843082
2760	0.05147685899
2761	0.05146602628
2762	0.051459866
2763	0.05143891835
2764	0.05142927561
2765	0.05141871374
2766	0.05140574321
2767	0.05139278505
2768	0.05139069288
2769	0.05137876837
2770	0.05136733385
2771	0.05136191234
2772	0.05135463897
2773	0.05134167586
2774	0.05133763076
2775	0.05132790484
2776	0.05132252895
2777	0.0513033659
2778	0.0512984329
2779	0.05129090212
2780	0.05127636582
2781	0.05126594866
2782	0.0512551393
2783	0.0512459036
2784	0.05123505941
2785	0.05122357747
2786	0.05121065036
2787	0.05119783419
2788	0.05119046237
2789	0.05118585293
2790	0.0511836199
2791	0.05117108499
2792	0.05116637333
2793	0.05115391118
2794	0.05114233698
2795	0.05113145154
2796	0.05110832398
2797	0.05110051498
2798	0.05108038849
2799	0.05106924263
2800	0.05106408456
2801	0.05104138182
2802	0.05103670273
2803	0.05102903857
2804	0.0510201684
2805	0.05101378473
2806	0.05100958478
2807	0.05099874711
2808	0.05098128921
2809	0.05096423325
2810	0.0509526422
2811	0.05093859876
2812	0.05092934625
2813	0.05091434675
2814	0.05090543536
2815	0.05089826649
2816	0.05089212139
2817	0.05088113143
2818	0.05086569345
2819	0.05085886225
2820	0.05085092695
2821	0.05084472622
2822	0.05083273446
2823	0.05082798179
2824	0.05082284102
2825	0.05081702623
2826	0.05081227736
2827	0.05079589267
2828	0.05079103923
2829	0.05078248248
2830	0.05077343685
2831	0.05076628549
2832	0.05076116574
2833	0.05075232375
2834	0.05074299401
2835	0.05073728872
2836	0.05072632689
2837	0.05071489022
2838	0.05070922039
2839	0.05070024789
2840	0.05069431357
2841	0.05068241203
2842	0.05066166308
2843	0.05065226765
2844	0.05064330887
2845	0.05063468695
2846	0.05062680679
2847	0.05062386926
2848	0.05061183842
2849	0.05059998182
2850	0.05058644431
2851	0.05057628481
2852	0.05057024253
2853	0.05056064899
2854	0.0505433233
2855	0.05054116354
2856	0.05053056511
2857	0.05052727555
2858	0.05051853942
2859	0.05050520461
2860	0.05049192111
2861	0.05048701406
2862	0.0504769606
2863	0.0504730142
2864	0.05046705218
2865	0.050464548
2866	0.0504524695
2867	0.05044570965
2868	0.05042806696
2869	0.050422414
2870	0.05041271152
2871	0.05040233571
2872	0.05038446652
2873	0.05037785795
2874	0.05036910594
2875	0.05035197239
2876	0.05033715495
2877	0.05031558244
2878	0.05030889969
2879	0.05030301727
2880	0.05028185831
2881	0.05027450902
2882	0.05026379924
2883	0.0502616823
2884	0.05024887861
2885	0.05023888752
2886	0.0502213968
2887	0.05020559427
2888	0.05019839215
2889	0.05019625058
2890	0.05019070993
2891	0.05018559999
2892	0.05016927645
2893	0.05016552439
2894	0.05015882001
2895	0.05015321683
2896	0.05013716745
2897	0.05012710645
2898	0.05012555261
2899	0.05012190088
2900	0.05011360886
2901	0.05009869361
2902	0.05009649006
2903	0.05008806515
2904	0.05006929809
